anime_id,name,genre,type,episodes,rating,members
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,Romance,OVA,1,6.21,348
33823,Genbaku Dome Monogatari,Drama,OVA,1,7.0,21
4470,Gene Diver,Adventure,TV,56,6.3,182
4470,Gene Diver,Action,TV,56,6.3,182
4470,Gene Diver,Shounen,TV,56,6.3,182
3151,Genei Toushi Bastof Lemon,Adventure,TV,26,6.29,666
3151,Genei Toushi Bastof Lemon,Sci-Fi,TV,26,6.29,666
2776,Generation of Chaos,Action,OVA,1,3.98,1010
2776,Generation of Chaos,Fantasy,OVA,1,3.98,1010
2776,Generation of Chaos,Adventure,OVA,1,3.98,1010
2778,Generation of Chaos III: Toki no Fuuin,Action,OVA,2,4.7,573
2778,Generation of Chaos III: Toki no Fuuin,Adventure,OVA,2,4.7,573
2778,Generation of Chaos III: Toki no Fuuin,Fantasy,OVA,2,4.7,573
2777,Generation of Chaos Next: Chikai no Pendant,Action,OVA,1,4.27,615
2777,Generation of Chaos Next: Chikai no Pendant,Fantasy,OVA,1,4.27,615
2777,Generation of Chaos Next: Chikai no Pendant,Adventure,OVA,1,4.27,615
2777,Generation of Chaos Next: Chikai no Pendant,Romance,OVA,1,4.27,615
1022,Generator Gawl,Comedy,TV,12,7.13,5457
1022,Generator Gawl,Adventure,TV,12,7.13,5457
1022,Generator Gawl,Drama,TV,12,7.13,5457
1022,Generator Gawl,Shounen,TV,12,7.13,5457
1022,Generator Gawl,Sci-Fi,TV,12,7.13,5457
1022,Generator Gawl,Action,TV,12,7.13,5457
909,Geneshaft,Sci-Fi,TV,13,6.49,8643
909,Geneshaft,Adventure,TV,13,6.49,8643
3671,"Genesis Climber Mospeada: Love, Live, Alive",Action,OVA,1,6.4,712
3508,Genius Party,Sci-Fi,Movie,7,7.39,18612
3508,Genius Party,Romance,Movie,7,7.39,18612
3508,Genius Party,Fantasy,Movie,7,7.39,18612
3508,Genius Party,Action,Movie,7,7.39,18612
6795,Genius Party Beyond,Sci-Fi,Movie,5,7.39,10660
6795,Genius Party Beyond,Fantasy,Movie,5,7.39,10660
8233,Genji,Romance,OVA,2,6.38,383
3488,Genji Monogatari,Romance,Movie,1,6.72,2773
3488,Genji Monogatari,Drama,Movie,1,6.72,2773
5155,Genji Monogatari Sennenki,Romance,TV,11,7.04,8554
5155,Genji Monogatari Sennenki,Drama,TV,11,7.04,8554
8215,Genji Tsuushin Agedama,Action,TV,51,6.58,477
8215,Genji Tsuushin Agedama,Comedy,TV,51,6.58,477
8215,Genji Tsuushin Agedama,Sci-Fi,TV,51,6.58,477
2916,Genki Bakuhatsu Ganbaruger,Shounen,TV,47,7.06,367
30061,Genki Bakuhatsu Ganbaruger: Hyakka,Shounen,OVA,1,6.14,70
30061,Genki Bakuhatsu Ganbaruger: Hyakka,Action,OVA,1,6.14,70
10540,Genki!! Ekoda-chan,Comedy,TV,22,5.5,189
27921,Genkichi Jiisan to Kogitsune,Drama,OVA,1,6.6,54
1626,Genma Taisen,Sci-Fi,Movie,1,5.1,2055
1626,Genma Taisen,Comedy,Movie,1,5.1,2055
1626,Genma Taisen,Adventure,Movie,1,5.1,2055
1626,Genma Taisen,Action,Movie,1,5.1,2055
1626,Genma Taisen,Drama,Movie,1,5.1,2055
1626,Genma Taisen,Shounen,Movie,1,5.1,2055
1705,Genma Taisen: Shinwa Zenya no Shou,Shounen,TV,13,5.41,798
1705,Genma Taisen: Shinwa Zenya no Shou,Sci-Fi,TV,13,5.41,798
1705,Genma Taisen: Shinwa Zenya no Shou,Adventure,TV,13,5.41,798
1705,Genma Taisen: Shinwa Zenya no Shou,Drama,TV,13,5.41,798
1705,Genma Taisen: Shinwa Zenya no Shou,Supernatural,TV,13,5.41,798
2196,Genmu Senki Leda,Fantasy,OVA,1,6.32,1925
2196,Genmu Senki Leda,Action,OVA,1,6.32,1925
2196,Genmu Senki Leda,Sci-Fi,OVA,1,6.32,1925
2196,Genmu Senki Leda,Adventure,OVA,1,6.32,1925
2775,Genocyber,Sci-Fi,OVA,5,6.12,12158
2775,Genocyber,Action,OVA,5,6.12,12158
23265,Genroku Koi Moyou: Sankichi to Osayo,Romance,Movie,1,4.93,108
23265,Genroku Koi Moyou: Sankichi to Osayo,Adventure,Movie,1,4.93,108
2691,Gensei Shugoshin P-hyoro Ikka,Adventure,Movie,1,6.0,150
2691,Gensei Shugoshin P-hyoro Ikka,Fantasy,Movie,1,6.0,150
25363,Gensei Shugoshin P-hyoro Ikka OVA,Adventure,OVA,3,5.25,81
25363,Gensei Shugoshin P-hyoro Ikka OVA,Fantasy,OVA,3,5.25,81
1537,Genshi Shounen Ryuu,Shounen,TV,22,6.55,731
1537,Genshi Shounen Ryuu,Sci-Fi,TV,22,6.55,731
1537,Genshi Shounen Ryuu,Adventure,TV,22,6.55,731
1537,Genshi Shounen Ryuu,Action,TV,22,6.55,731
1537,Genshi Shounen Ryuu,Romance,TV,22,6.55,731
240,Genshiken,Comedy,TV,12,7.76,104258
2508,Genshiken 2,Comedy,TV,12,7.86,55825
18465,Genshiken Nidaime,Comedy,TV,13,7.56,29952
19159,Genshiken Nidaime OVA,Comedy,OVA,1,7.28,8892
19889,Genshiken Nidaime Specials,Comedy,Special,4,6.86,3981
1813,Genshiken OVA,Comedy,OVA,3,7.74,35493
3461,Gensou Jotan Ellcia,Adventure,OVA,4,6.07,940
3461,Gensou Jotan Ellcia,Fantasy,OVA,4,6.07,940
129,Gensoumaden Saiyuuki,Adventure,TV,50,7.71,31179
129,Gensoumaden Saiyuuki,Drama,TV,50,7.71,31179
129,Gensoumaden Saiyuuki,Shounen,TV,50,7.71,31179
129,Gensoumaden Saiyuuki,Supernatural,TV,50,7.71,31179
129,Gensoumaden Saiyuuki,Comedy,TV,50,7.71,31179
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,Shounen,Movie,1,7.48,6442
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,Supernatural,Movie,1,7.48,6442
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,Adventure,Movie,1,7.48,6442
3218,Gensoumaden Saiyuuki OVA,Adventure,OVA,2,7.31,3223
3218,Gensoumaden Saiyuuki OVA,Supernatural,OVA,2,7.31,3223
3218,Gensoumaden Saiyuuki OVA,Shounen,OVA,2,7.31,3223
4476,Gensoumaden Saiyuuki: Kibou no Zaika,Fantasy,OVA,1,7.16,2557
4476,Gensoumaden Saiyuuki: Kibou no Zaika,Adventure,OVA,1,7.16,2557
1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,Comedy,OVA,4,6.57,984
1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,Sci-Fi,OVA,4,6.57,984
1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,Adventure,OVA,4,6.57,984
1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,Shounen,OVA,4,6.57,984
1158,Geobreeders: File-X Chibi Neko Dakkan,Adventure,OVA,3,6.49,1636
1158,Geobreeders: File-X Chibi Neko Dakkan,Shounen,OVA,3,6.49,1636
1158,Geobreeders: File-X Chibi Neko Dakkan,Comedy,OVA,3,6.49,1636
1158,Geobreeders: File-X Chibi Neko Dakkan,Supernatural,OVA,3,6.49,1636
30042,Geori-eui Mubeopja,Action,Movie,1,5.53,179
2815,Geragera Boes Monogatari,Comedy,TV,52,7.17,869
1574,Get Ride! AMDriver,Adventure,TV,51,6.55,1061
1574,Get Ride! AMDriver,Sci-Fi,TV,51,6.55,1061
1574,Get Ride! AMDriver,Shounen,TV,51,6.55,1061
132,GetBackers,Action,TV,49,7.73,73536
132,GetBackers,Drama,TV,49,7.73,73536
132,GetBackers,Supernatural,TV,49,7.73,73536
132,GetBackers,Shounen,TV,49,7.73,73536
132,GetBackers,Comedy,TV,49,7.73,73536
1865,Getsumen To Heiki Mina,Comedy,TV,11,6.44,4744
1865,Getsumen To Heiki Mina,Sci-Fi,TV,11,6.44,4744
3579,Getter Robo,Action,TV,51,7.07,2938
3579,Getter Robo,Shounen,TV,51,7.07,2938
3579,Getter Robo,Sci-Fi,TV,51,7.07,2938
8252,Getter Robo (Movie),Sci-Fi,Movie,1,6.08,527
8252,Getter Robo (Movie),Action,Movie,1,6.08,527
8252,Getter Robo (Movie),Shounen,Movie,1,6.08,527
4486,Getter Robo G,Sci-Fi,TV,39,6.87,1088
4486,Getter Robo G,Action,TV,39,6.87,1088
4486,Getter Robo G,Shounen,TV,39,6.87,1088
5292,Getter Robo Go,Adventure,TV,50,6.46,696
5292,Getter Robo Go,Shounen,TV,50,6.46,696
5292,Getter Robo Go,Action,TV,50,6.46,696
9351,Geunyeoneun Yeppeotda,Romance,Movie,1,6.65,141
9351,Geunyeoneun Yeppeotda,Drama,Movie,1,6.65,141
9351,Geunyeoneun Yeppeotda,Comedy,Movie,1,6.65,141
2617,Ghiblies,Comedy,Special,2,6.63,3230
1571,Ghost Hunt,Comedy,TV,25,7.97,126426
1571,Ghost Hunt,Supernatural,TV,25,7.97,126426
10882,Ghost Messenger,Fantasy,OVA,6,6.91,960
10882,Ghost Messenger,Action,OVA,6,6.91,960
30278,Ghost Messenger Movie,Fantasy,Movie,1,5.67,229
30278,Ghost Messenger Movie,Action,Movie,1,5.67,229
2400,Ghost Sweeper GS Mikami,Supernatural,TV,45,7.27,5118
2400,Ghost Sweeper GS Mikami,Comedy,TV,45,7.27,5118
43,Ghost in the Shell,Sci-Fi,Movie,1,8.34,223036
43,Ghost in the Shell,Action,Movie,1,8.34,223036
27411,Ghost in the Shell (2015),Action,Movie,1,7.67,19872
27411,Ghost in the Shell (2015),Sci-Fi,Movie,1,7.67,19872
4672,Ghost in the Shell 2.0,Action,Movie,1,8.12,51789
4672,Ghost in the Shell 2.0,Sci-Fi,Movie,1,8.12,51789
468,Ghost in the Shell 2: Innocence,Sci-Fi,Movie,1,7.93,85714
29255,Ghost in the Shell Arise Episode: [.jp],Action,Special,1,6.68,2209
29325,Ghost in the Shell: Arise - Alternative Architecture,Sci-Fi,TV,10,7.33,21805
18989,Ghost in the Shell: Arise - Another Mission,Action,Special,1,6.72,6649
18989,Ghost in the Shell: Arise - Another Mission,Sci-Fi,Special,1,6.72,6649
17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,Sci-Fi,Movie,1,7.64,31747
19191,Ghost in the Shell: Arise - Border:2 Ghost Whispers,Sci-Fi,Movie,1,7.7,24880
19193,Ghost in the Shell: Arise - Border:3 Ghost Tears,Sci-Fi,Movie,1,7.52,21648
19195,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,Sci-Fi,Movie,1,7.6,19565
21575,Ghost in the Shell: Arise - Logicoma Specials,Sci-Fi,Special,4,6.48,3083
22013,Ghost in the Shell: Nyuumon Arise,Comedy,TV,26,7.37,4636
467,Ghost in the Shell: Stand Alone Complex,Action,TV,26,8.47,194491
467,Ghost in the Shell: Stand Alone Complex,Sci-Fi,TV,26,8.47,194491
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,Sci-Fi,Special,1,8.22,55247
3447,Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi,Comedy,Special,1,7.19,8937
3447,Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi,Sci-Fi,Special,1,7.19,8937
10090,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,Sci-Fi,Movie,1,7.91,7515
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,Sci-Fi,Special,3,7.07,3121
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,Comedy,Special,3,7.07,3121
1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,Sci-Fi,Special,26,7.31,18178
1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,Comedy,Special,26,7.31,18178
10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),Sci-Fi,TV,12,7.5,7582
10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),Comedy,TV,12,7.5,7582
10949,Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,Comedy,Special,3,6.73,3159
10949,Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,Sci-Fi,Special,3,6.73,3159
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Action,Special,1,8.19,21435
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Sci-Fi,Special,1,8.19,21435
10947,Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi,Comedy,Special,1,7.11,3444
10947,Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi,Sci-Fi,Special,1,7.11,3444
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,Sci-Fi,Special,1,8.12,16614
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,Action,Special,1,8.12,16614
10948,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,Comedy,Special,1,7.22,3518
10948,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,Sci-Fi,Special,1,7.22,3518
3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Comedy,Special,26,7.37,14240
3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Sci-Fi,Special,26,7.37,14240
31617,Ghost in the Shell: The New Movie Virtual Reality Diver,Sci-Fi,Special,1,6.73,2575
3327,Giant Gorg,Sci-Fi,TV,26,7.16,1300
3327,Giant Gorg,Adventure,TV,26,7.16,1300
7661,Giant Killing,Drama,TV,26,7.71,36947
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,Sci-Fi,OVA,7,8.0,12283
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,Shounen,OVA,7,8.0,12283
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,Action,OVA,7,8.0,12283
1581,Gift: Eternal Rainbow,School,TV,12,6.8,21979
1581,Gift: Eternal Rainbow,Comedy,TV,12,6.8,21979
1581,Gift: Eternal Rainbow,Drama,TV,12,6.8,21979
1581,Gift: Eternal Rainbow,Romance,TV,12,6.8,21979
18771,Gifuu Doudou!!: Kanetsugu to Keiji,Action,TV,25,6.56,5511
19501,Giga Tribe,Shounen,TV,39,5.5,106
19501,Giga Tribe,Comedy,TV,39,5.5,106
34464,Gijinka de Manabo!,Sci-Fi,ONA,1,5.29,25
34464,Gijinka de Manabo!,Comedy,ONA,1,5.29,25
385,Gilgamesh,Supernatural,TV,26,6.8,25332
385,Gilgamesh,Drama,TV,26,6.8,25332
385,Gilgamesh,Sci-Fi,TV,26,6.8,25332
385,Gilgamesh,Fantasy,TV,26,6.8,25332
26283,Gin no Rousokutate,Drama,OVA,1,4.36,104
16918,Gin no Saji,Comedy,TV,11,8.18,116261
16918,Gin no Saji,Shounen,TV,11,8.18,116261
16918,Gin no Saji,School,TV,11,8.18,116261
19363,Gin no Saji 2nd Season,School,TV,11,8.36,67032
19363,Gin no Saji 2nd Season,Comedy,TV,11,8.36,67032
19363,Gin no Saji 2nd Season,Shounen,TV,11,8.36,67032
1868,Gin'iro no Olynsis: Tokito,Adventure,TV,12,6.42,5305
1868,Gin'iro no Olynsis: Tokito,Drama,TV,12,6.42,5305
1868,Gin'iro no Olynsis: Tokito,Romance,TV,12,6.42,5305
476,Ginban Kaleidoscope,Drama,TV,12,7.48,29837
476,Ginban Kaleidoscope,Romance,TV,12,7.48,29837
915,Ginga Densetsu Weed,Drama,TV,26,7.31,7484
915,Ginga Densetsu Weed,Shounen,TV,26,7.31,7484
915,Ginga Densetsu Weed,Adventure,TV,26,7.31,7484
820,Ginga Eiyuu Densetsu,Sci-Fi,OVA,110,9.11,80679
820,Ginga Eiyuu Densetsu,Drama,OVA,110,9.11,80679
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,Drama,Movie,1,6.41,6579
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,Sci-Fi,Movie,1,6.41,6579
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,Shounen,Movie,1,6.41,6579
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,Action,Movie,1,6.41,6579
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,Sci-Fi,OVA,28,8.1,7712
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,Drama,OVA,28,8.1,7712
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari",Action,OVA,24,8.2,8621
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari",Sci-Fi,OVA,24,8.2,8621
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Drama,Movie,1,8.21,11808
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Action,Movie,1,8.21,11808
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Sci-Fi,Movie,1,8.21,11808
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,Sci-Fi,Movie,1,8.09,15069
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,Action,Movie,1,8.09,15069
2987,Ginga Hyouryuu Vifam,Action,TV,46,7.31,1329
2987,Ginga Hyouryuu Vifam,Adventure,TV,46,7.31,1329
2987,Ginga Hyouryuu Vifam,Sci-Fi,TV,46,7.31,1329
9391,Ginga Hyouryuu Vifam 13,Sci-Fi,TV,26,6.54,207
9391,Ginga Hyouryuu Vifam 13,Action,TV,26,6.54,207
9391,Ginga Hyouryuu Vifam 13,Adventure,TV,26,6.54,207
9388,Ginga Hyouryuu Vifam: Atsumatta 13-nin,Action,OVA,1,6.07,123
9388,Ginga Hyouryuu Vifam: Atsumatta 13-nin,Adventure,OVA,1,6.07,123
9388,Ginga Hyouryuu Vifam: Atsumatta 13-nin,Sci-Fi,OVA,1,6.07,123
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,Comedy,Special,1,6.0,126
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,Action,Special,1,6.0,126
9387,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,Action,OVA,1,6.0,123
9387,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,Adventure,OVA,1,6.0,123
9387,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,Sci-Fi,OVA,1,6.0,123
9390,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,Action,OVA,1,6.52,208
9390,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,Sci-Fi,OVA,1,6.52,208
9390,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,Adventure,OVA,1,6.52,208
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,Adventure,OVA,1,6.42,205
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,Sci-Fi,OVA,1,6.42,205
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,Action,OVA,1,6.42,205
15863,Ginga Kikoutai Majestic Prince,Sci-Fi,TV,24,7.45,35196
15863,Ginga Kikoutai Majestic Prince,School,TV,24,7.45,35196
15863,Ginga Kikoutai Majestic Prince,Action,TV,24,7.45,35196
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,Sci-Fi,Movie,1,7.0,1849
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,School,Movie,1,7.0,1849
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,Action,Movie,1,7.0,1849
33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,Action,Special,1,6.42,2189
33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,School,Special,1,6.42,2189
33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,Sci-Fi,Special,1,6.42,2189
589,Ginga Nagareboshi Gin,Adventure,TV,21,8.14,10575
589,Ginga Nagareboshi Gin,Action,TV,21,8.14,10575
589,Ginga Nagareboshi Gin,Shounen,TV,21,8.14,10575
589,Ginga Nagareboshi Gin,Drama,TV,21,8.14,10575
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,Action,OVA,2,6.24,1748
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,Adventure,OVA,2,6.24,1748
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,Comedy,OVA,2,6.24,1748
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,Sci-Fi,OVA,2,6.24,1748
2474,Ginga Ojousama Densetsu Yuna: Shin'en no Fairy,Action,OVA,3,6.4,1256
2474,Ginga Ojousama Densetsu Yuna: Shin'en no Fairy,Adventure,OVA,3,6.4,1256
2474,Ginga Ojousama Densetsu Yuna: Shin'en no Fairy,Comedy,OVA,3,6.4,1256
2474,Ginga Ojousama Densetsu Yuna: Shin'en no Fairy,Sci-Fi,OVA,3,6.4,1256
11307,Ginga Patrol PJ,Drama,TV,26,6.66,316
11307,Ginga Patrol PJ,Sci-Fi,TV,26,6.66,316
4242,Ginga Reppuu Baxingar,Adventure,TV,39,6.57,399
4242,Ginga Reppuu Baxingar,Action,TV,39,6.57,399
3907,Ginga Sengoku Gunyuuden Rai,Sci-Fi,TV,52,8.12,5308
3907,Ginga Sengoku Gunyuuden Rai,Shounen,TV,52,8.12,5308
3907,Ginga Sengoku Gunyuuden Rai,Adventure,TV,52,8.12,5308
3907,Ginga Sengoku Gunyuuden Rai,Romance,TV,52,8.12,5308
4240,Ginga Senpuu Braiger,Action,TV,39,7.02,886
4240,Ginga Senpuu Braiger,Adventure,TV,39,7.02,886
4244,Ginga Shippuu Sasuraiger,Action,TV,43,6.71,399
4244,Ginga Shippuu Sasuraiger,Adventure,TV,43,6.71,399
31385,Ginga Shounen Tai,Adventure,TV,92,6.38,79
31385,Ginga Shounen Tai,Action,TV,92,6.38,79
4917,Ginga Tansa 2100-nen: Border Planet,Sci-Fi,Special,1,6.12,336
1491,Ginga Tetsudou 999,Drama,TV,113,7.9,12672
1491,Ginga Tetsudou 999,Adventure,TV,113,7.9,12672
1491,Ginga Tetsudou 999,Sci-Fi,TV,113,7.9,12672
1301,Ginga Tetsudou 999 (Movie),Fantasy,Movie,1,7.76,7237
1301,Ginga Tetsudou 999 (Movie),Adventure,Movie,1,7.76,7237
1301,Ginga Tetsudou 999 (Movie),Sci-Fi,Movie,1,7.76,7237
1301,Ginga Tetsudou 999 (Movie),Drama,Movie,1,7.76,7237
28733,Ginga Tetsudou 999 (ONA),Drama,ONA,6,6.47,291
28733,Ginga Tetsudou 999 (ONA),Sci-Fi,ONA,6,6.47,291
28733,Ginga Tetsudou 999 (ONA),Adventure,ONA,6,6.47,291
30481,Ginga Tetsudou 999 for Planetarium,Sci-Fi,Movie,1,6.8,231
30481,Ginga Tetsudou 999 for Planetarium,Drama,Movie,1,6.8,231
30481,Ginga Tetsudou 999 for Planetarium,Adventure,Movie,1,6.8,231
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,Drama,Movie,1,6.53,206
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,Sci-Fi,Movie,1,6.53,206
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,Adventure,Movie,1,6.53,206
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,Sci-Fi,Movie,1,6.75,745
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,Adventure,Movie,1,6.75,745
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,Drama,Movie,1,6.75,745
6734,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,Sci-Fi,Special,1,7.01,799
3602,Ginga Tetsudou 999: Eternal Fantasy,Action,Movie,1,6.87,1896
3602,Ginga Tetsudou 999: Eternal Fantasy,Sci-Fi,Movie,1,6.87,1896
3602,Ginga Tetsudou 999: Eternal Fantasy,Drama,Movie,1,6.87,1896
6653,Ginga Tetsudou 999: Glass no Clair,Drama,Movie,1,6.78,1134
6653,Ginga Tetsudou 999: Glass no Clair,Sci-Fi,Movie,1,6.78,1134
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,Sci-Fi,Movie,1,6.99,443
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,Drama,Movie,1,6.99,443
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,Sci-Fi,ONA,5,6.67,378
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,Adventure,ONA,5,6.67,378
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,Drama,ONA,5,6.67,378
6735,Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,Sci-Fi,Special,1,6.9,730
6733,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,Drama,Special,1,6.81,783
6733,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,Sci-Fi,Special,1,6.81,783
27651,Ginga Tetsudou 999: Niji no Michishirube,Drama,Movie,1,6.62,187
27651,Ginga Tetsudou 999: Niji no Michishirube,Sci-Fi,Movie,1,6.62,187
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,Drama,Special,1,6.22,175
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,Adventure,Special,1,6.22,175
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,Sci-Fi,Special,1,6.22,175
1490,Ginga Tetsudou Monogatari,Adventure,TV,26,7.29,5947
1490,Ginga Tetsudou Monogatari,Action,TV,26,7.29,5947
1490,Ginga Tetsudou Monogatari,Sci-Fi,TV,26,7.29,5947
1490,Ginga Tetsudou Monogatari,Drama,TV,26,7.29,5947
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,Sci-Fi,TV,24,7.09,2072
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,Adventure,TV,24,7.09,2072
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,Drama,TV,24,7.09,2072
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,Action,TV,24,7.09,2072
3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,Sci-Fi,OVA,4,7.01,1236
3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,Drama,OVA,4,7.01,1236
1441,Ginga Tetsudou no Yoru,Fantasy,Movie,1,7.43,7755
1441,Ginga Tetsudou no Yoru,Drama,Movie,1,7.43,7755
7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,Fantasy,Movie,1,6.68,1062
7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,Drama,Movie,1,6.68,1062
12875,Ginga e Kickoff!!,Shounen,TV,39,7.41,11907
3518,Ginga no Uo Ursa Minor Blue,Fantasy,OVA,1,6.33,1568
18411,Gingitsune,Supernatural,TV,12,7.23,33429
1140,Giniro no Kami no Agito,Adventure,Movie,1,7.28,45084
1140,Giniro no Kami no Agito,Sci-Fi,Movie,1,7.28,45084
1140,Giniro no Kami no Agito,Romance,Movie,1,7.28,45084
1140,Giniro no Kami no Agito,Drama,Movie,1,7.28,45084
1140,Giniro no Kami no Agito,Fantasy,Movie,1,7.28,45084
832,Ginsoukikou Ordian,Sci-Fi,TV,24,5.93,1304
918,Gintama,Action,TV,201,9.04,336376
918,Gintama,Comedy,TV,201,9.04,336376
